index,Address1,Address2,Address3,City,Condition,CountyName,EmergencyService,HospitalName,HospitalOwner,HospitalType,MeasureCode,MeasureName,PhoneNumber,ProviderNumber,Sample,Score,State,Stateavg,ZipCode 
884,1653 TEMPLE AVENUE NORTH,,,FAYETTE,Heart Failure,FAYETTE,Yes,FAYETTE MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,HF-1,Heart Failure Patients Given Discharge Instructions,2059325966,10045,67 patients,87%,AL,AL_HF-1,35555
885,1653 TEMPLE AVENUE NORTH,,,FAYETTE,Heart Failure,FAYETTE,Yes,FAYETTE MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,2059325966,10045,85 patients,94%,AL,AL_HF-2,35555
886,1653 TEMPLE AVENUE NORTH,,,FAYETTE,Heart Failure,FAYETTE,Yes,FAYETTE MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),2059325966,10045,19 patients,89%,AL,AL_HF-3,35555
887,1653 TEMPLE AVENUE NORTH,,,FAYETTE,Heart Failure,FAYETTE,Yes,FAYETTE MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,2059325966,10045,16 patients,100%,AL,AL_HF-4,35555
888,1653 TEMPLE AVENUE NORTH,,,FAYETTE,Pneumonia,FAYETTE,Yes,FAYETTE MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,2059325966,10045,117 patients,85%,AL,AL_PN-2,35555
889,1653 TEMPLE AVENUE NORTH,,,FAYETTE,Pneumonia,FAYETTE,Yes,FAYETTE MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,2059325966,10045,41 patients,100%,AL,AL_PN-3B,35555
890,1653 TEMPLE AVENUE NORTH,,,FAYETTE,Pneumonia,FAYETTE,Yes,FAYETTE MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,2059325966,10045,34 patients,100%,AL,AL_PN-4,35555
891,1653 TEMPLE AVENUE NORTH,,,FAYETTE,Pneumonia,FAYETTE,Yes,FAYETTE MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,2059325966,10045,109 patients,97%,AL,AL_PN-5C,35555
892,1653 TEMPLE AVENUE NORTH,,,FAYETTE,Pneumonia,FAYETTE,Yes,FAYETTE MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),2059325966,10045,79 patients,87%,AL,AL_PN-6,35555
893,1653 TEMPLE AVENUE NORTH,,,FAYETTE,Pneumonia,FAYETTE,Yes,FAYETTE MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,2059325966,10045,86 patients,87%,AL,AL_PN-7,35555
894,1653 TEMPLE AVENUE NORTH,,,FAYETTE,Surgical Infection Prevention,FAYETTE,Yes,FAYETTE MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,2059325966,10045,0 patients,,AL,AL_SCIP-CARD-2,35555
895,1653 TEMPLE AVENUE NORTH,,,FAYETTE,Surgical Infection Prevention,FAYETTE,Yes,FAYETTE MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,2059325966,10045,0 patients,,AL,AL_SCIP-INF-1,35555
896,1653 TEMPLE AVENUE NORTH,,,FAYETTE,Surgical Infection Prevention,FAYETTE,Yes,FAYETTE MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,2059325966,10045,0 patients,,AL,AL_SCIP-INF-2,35555
897,1653 TEMPLE AVENUE NORTH,,,FAYETTE,Surgical Infection Prevention,FAYETTE,Yes,FAYETTE MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),2059325966,10045,0 patients,,AL,AL_SCIP-INF-3,35555
898,1653 TEMPLE AVENUE NORTH,,,FAYETTE,Surgical Infection Prevention,FAYETTE,Yes,FAYETTE MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,2059325966,10045,0 patients,,AL,AL_SCIP-INF-4,35555
899,1653 TEMPLE AVENUE NORTH,,,FAYETTE,Surgical Infection Prevention,FAYETTE,Yes,FAYETTE MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ´è_C not a razor),2059325966,10045,7 patients,100%,AL,AL_SCIP-INF-6,35555
900,1653 TEMPLE AVENUE NORTH,,,FAYETTE,Surgical Infection Prevention,FAYETTE,Yes,FAYETTE MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,2059325966,10045,3 patients,100%,AL,AL_SCIP-VTE-1,35555
901,1653 TEMPLE AVENUE NORTH,,,FAYETTE,Surgical Infection Prevention,FAYETTE,Yes,FAYETTE MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,2059325966,10045,3 patients,100%,AL,AL_SCIP-VTE-2,35555
902,600 SOUTH THIRD STREET,,,GADSDEN,Children&#8217;s Asthma Care,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,CAC-1,Children Who Received Reliever Medication While Hospitalized for Asthma,2565435200,10046,4 patients,100%,AL,AL_CAC-1,35901
903,600 SOUTH THIRD STREET,,,GADSDEN,Children&#8217;s Asthma Care,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,CAC-2,Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma,2565435200,10046,4 patients,100%,AL,AL_CAC-2,35901
904,600 SOUTH THIRD STREET,,,GADSDEN,Children&#8217;s Asthma Care,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,CAC-3,Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma,2565435200,10046,4 patients,100%,AL,AL_CAC-3,35901
905,600 SOUTH THIRD STREET,,,GADSDEN,Heart Attack,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,AMI-1,Heart Attack Patients Given Aspirin at Arrival,2565435200,10046,126 patients,100%,AL,AL_AMI-1,35901
906,600 SOUTH THIRD STREET,,,GADSDEN,Heart Attack,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,AMI-2,Heart Attack Patients Given Aspirin at Discharge,2565435200,10046,145 patients,100%,AL,AL_AMI-2,35901
907,600 SOUTH THIRD STREET,,,GADSDEN,Heart Attack,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),2565435200,10046,25 patients,100%,AL,AL_AMI-3,35901
908,600 SOUTH THIRD STREET,,,GADSDEN,Heart Attack,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,2565435200,10046,68 patients,100%,AL,AL_AMI-4,35901
909,600 SOUTH THIRD STREET,,,GADSDEN,Heart Attack,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,2565435200,10046,125 patients,100%,AL,AL_AMI-5,35901
910,600 SOUTH THIRD STREET,,,GADSDEN,Heart Attack,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,2565435200,10046,8 patients,88%,AL,AL_AMI-7A,35901
911,600 SOUTH THIRD STREET,,,GADSDEN,Heart Attack,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,2565435200,10046,16 patients,100%,AL,AL_AMI-8A,35901
912,600 SOUTH THIRD STREET,,,GADSDEN,Heart Failure,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,HF-1,Heart Failure Patients Given Discharge Instructions,2565435200,10046,268 patients,100%,AL,AL_HF-1,35901
913,600 SOUTH THIRD STREET,,,GADSDEN,Heart Failure,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,2565435200,10046,350 patients,100%,AL,AL_HF-2,35901
914,600 SOUTH THIRD STREET,,,GADSDEN,Heart Failure,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),2565435200,10046,90 patients,100%,AL,AL_HF-3,35901
915,600 SOUTH THIRD STREET,,,GADSDEN,Heart Failure,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,2565435200,10046,85 patients,100%,AL,AL_HF-4,35901
916,600 SOUTH THIRD STREET,,,GADSDEN,Pneumonia,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,2565435200,10046,239 patients,99%,AL,AL_PN-2,35901
917,600 SOUTH THIRD STREET,,,GADSDEN,Pneumonia,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,2565435200,10046,196 patients,97%,AL,AL_PN-3B,35901
918,600 SOUTH THIRD STREET,,,GADSDEN,Pneumonia,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,2565435200,10046,109 patients,100%,AL,AL_PN-4,35901
919,600 SOUTH THIRD STREET,,,GADSDEN,Pneumonia,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,2565435200,10046,261 patients,87%,AL,AL_PN-5C,35901
920,600 SOUTH THIRD STREET,,,GADSDEN,Pneumonia,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),2565435200,10046,212 patients,76%,AL,AL_PN-6,35901
921,600 SOUTH THIRD STREET,,,GADSDEN,Pneumonia,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,2565435200,10046,178 patients,99%,AL,AL_PN-7,35901
922,600 SOUTH THIRD STREET,,,GADSDEN,Surgical Infection Prevention,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,2565435200,10046,107 patients,95%,AL,AL_SCIP-CARD-2,35901
923,600 SOUTH THIRD STREET,,,GADSDEN,Surgical Infection Prevention,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,2565435200,10046,402 patients,95%,AL,AL_SCIP-INF-1,35901
924,600 SOUTH THIRD STREET,,,GADSDEN,Surgical Infection Prevention,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,2565435200,10046,404 patients,95%,AL,AL_SCIP-INF-2,35901
925,600 SOUTH THIRD STREET,,,GADSDEN,Surgical Infection Prevention,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),2565435200,10046,352 patients,79%,AL,AL_SCIP-INF-3,35901
926,600 SOUTH THIRD STREET,,,GADSDEN,Surgical Infection Prevention,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,2565435200,10046,114 patients,76%,AL,AL_SCIP-INF-4,35901
927,600 SOUTH THIRD STREET,,,GADSDEN,Surgical Infection Prevention,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ´è_C not a razor),2565435200,10046,607 patients,100%,AL,AL_SCIP-INF-6,35901
928,600 SOUTH THIRD STREET,,,GADSDEN,Surgical Infection Prevention,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,2565435200,10046,280 patients,91%,AL,AL_SCIP-VTE-1,35901
929,600 SOUTH THIRD STREET,,,GADSDEN,Surgical Infection Prevention,ETOWAH,Yes,RIVERVIEW REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,2565435200,10046,280 patients,84%,AL,AL_SCIP-VTE-2,35901
930,515 MIRANDA ST,,,GEORGIANA,Heart Attack,BUTLER,No,GEORGIANA HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,AMI-1,Heart Attack Patients Given Aspirin at Arrival,3343762205,10047,19 patients,53%,AL,AL_AMI-1,36033
931,515 MIRANDA ST,,,GEORGIANA,Heart Attack,BUTLER,No,GEORGIANA HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,AMI-2,Heart Attack Patients Given Aspirin at Discharge,3343762205,10047,16 patients,50%,AL,AL_AMI-2,36033
932,515 MIRANDA ST,,,GEORGIANA,Heart Attack,BUTLER,No,GEORGIANA HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),3343762205,10047,1 patients,100%,AL,AL_AMI-3,36033
933,515 MIRANDA ST,,,GEORGIANA,Heart Attack,BUTLER,No,GEORGIANA HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,3343762205,10047,6 patients,33%,AL,AL_AMI-4,36033
934,515 MIRANDA ST,,,GEORGIANA,Heart Attack,BUTLER,No,GEORGIANA HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,3343762205,10047,15 patients,60%,AL,AL_AMI-5,36033
935,515 MIRANDA ST,,,GEORGIANA,Heart Attack,BUTLER,No,GEORGIANA HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,3343762205,10047,0 patients,,AL,AL_AMI-7A,36033
936,515 MIRANDA ST,,,GEORGIANA,Heart Attack,BUTLER,No,GEORGIANA HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,3343762205,10047,0 patients,,AL,AL_AMI-8A,36033
937,515 MIRANDA ST,,,GEORGIANA,Heart Failure,BUTLER,No,GEORGIANA HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,HF-1,Heart Failure Patients Given Discharge Instructions,3343762205,10047,51 patients,53%,AL,AL_HF-1,36033
938,515 MIRANDA ST,,,GEORGIANA,Heart Failure,BUTLER,No,GEORGIANA HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,3343762205,10047,59 patients,63%,AL,AL_HF-2,36033
939,515 MIRANDA ST,,,GEORGIANA,Heart Failure,BUTLER,No,GEORGIANA HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),3343762205,10047,6 patients,67%,AL,AL_HF-3,36033
940,515 MIRANDA ST,,,GEORGIANA,Heart Failure,BUTLER,No,GEORGIANA HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,3343762205,10047,8 patients,75%,AL,AL_HF-4,36033
941,515 MIRANDA ST,,,GEORGIANA,Pneumonia,BUTLER,No,GEORGIANA HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,3343762205,10047,39 patients,90%,AL,AL_PN-2,36033
942,515 MIRANDA ST,,,GEORGIANA,Pneumonia,BUTLER,No,GEORGIANA HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,3343762205,10047,2 patients,50%,AL,AL_PN-3B,36033
943,515 MIRANDA ST,,,GEORGIANA,Pneumonia,BUTLER,No,GEORGIANA HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,3343762205,10047,5 patients,80%,AL,AL_PN-4,36033
944,515 MIRANDA ST,,,GEORGIANA,Pneumonia,BUTLER,No,GEORGIANA HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,3343762205,10047,36 patients,97%,AL,AL_PN-5C,36033
945,515 MIRANDA ST,,,GEORGIANA,Pneumonia,BUTLER,No,GEORGIANA HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),3343762205,10047,30 patients,50%,AL,AL_PN-6,36033
946,515 MIRANDA ST,,,GEORGIANA,Pneumonia,BUTLER,No,GEORGIANA HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,3343762205,10047,31 patients,65%,AL,AL_PN-7,36033
947,515 MIRANDA ST,,,GEORGIANA,Surgical Infection Prevention,BUTLER,No,GEORGIANA HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,3343762205,10047,,,AL,AL_SCIP-CARD-2,36033
948,515 MIRANDA ST,,,GEORGIANA,Surgical Infection Prevention,BUTLER,No,GEORGIANA HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,3343762205,10047,,,AL,AL_SCIP-INF-1,36033
949,515 MIRANDA ST,,,GEORGIANA,Surgical Infection Prevention,BUTLER,No,GEORGIANA HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,3343762205,10047,,,AL,AL_SCIP-INF-2,36033
950,515 MIRANDA ST,,,GEORGIANA,Surgical Infection Prevention,BUTLER,No,GEORGIANA HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),3343762205,10047,,,AL,AL_SCIP-INF-3,36033
951,515 MIRANDA ST,,,GEORGIANA,Surgical Infection Prevention,BUTLER,No,GEORGIANA HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,3343762205,10047,,,AL,AL_SCIP-INF-4,36033
952,515 MIRANDA ST,,,GEORGIANA,Surgical Infection Prevention,BUTLER,No,GEORGIANA HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ´è_C not a razor),3343762205,10047,,,AL,AL_SCIP-INF-6,36033
